   2.3586881e+01   4.2456385e+02   8.2554082e+02   1.2265178e+03   1.6274948e+03   2.0284717e+03   2.4294487e+03   2.8304257e+03   3.2314026e+03   3.6323796e+03   4.0333566e+03   4.4343336e+03   4.8353105e+03   5.2362875e+03   5.6372645e+03   6.0382414e+03   6.4392184e+03   6.8401954e+03   7.2411724e+03   7.6421493e+03   8.0431263e+03   8.4441033e+03   8.8450802e+03   9.2460572e+03   9.6470342e+03   1.0048011e+04   1.0448988e+04   1.0849965e+04   1.1250942e+04   1.1651919e+04   1.2052896e+04
   3.5231175e+00   4.0988426e+00   4.4266906e+00   4.1413050e+00   5.1454730e+00   5.9367018e+00   7.5257740e+00   9.5080547e+00   9.2073536e+00   9.6061563e+00   1.0460335e+01   1.1843286e+01   1.4050305e+01   1.4996675e+01   1.7118074e+01   1.9073357e+01   2.0747774e+01   2.2956917e+01   2.5327122e+01   2.6728003e+01   2.7384697e+01   3.1273840e+01   3.4787895e+01   3.8679592e+01   3.9530045e+01   4.0551182e+01   4.2508690e+01   4.2985855e+01   3.7551182e+01   2.9819538e+01   2.4651579e+01
