   1.8653846e+00   1.7000000e+01
   1.8846154e+00   1.8000000e+01
   1.9038462e+00   1.9000000e+01
   1.9230769e+00   1.9000000e+01
   1.9423077e+00   2.0000000e+01
   1.9615385e+00   2.0000000e+01
   1.9807692e+00   2.2000000e+01
   2.0000000e+00   2.4000000e+01
   2.0192308e+00   2.4000000e+01
   2.0384615e+00   2.4000000e+01
   2.0576923e+00   2.5000000e+01
   2.0769231e+00   2.5000000e+01
   2.0961538e+00   2.7000000e+01
   2.1153846e+00   2.7000000e+01
   2.1346154e+00   2.7000000e+01
   2.1538462e+00   2.8000000e+01
   2.1730769e+00   2.8000000e+01
   2.1923077e+00   2.8000000e+01
   2.2115385e+00   2.9000000e+01
   2.2307692e+00   2.9000000e+01
   2.2500000e+00   2.9000000e+01
   2.2692308e+00   3.0000000e+01
   2.2884615e+00   3.3000000e+01
   2.3076923e+00   3.2000000e+01
   2.3269231e+00   3.2000000e+01
   2.3461538e+00   3.2000000e+01
   2.3653846e+00   3.2000000e+01
   2.3846154e+00   3.2000000e+01
   2.4038462e+00   3.3000000e+01
   2.4230769e+00   3.4000000e+01
   2.4423077e+00   3.4000000e+01
   2.4615385e+00   3.5000000e+01
   2.4807692e+00   3.6000000e+01
   2.5000000e+00   3.6000000e+01
   2.5192308e+00   3.7000000e+01
   2.5384615e+00   3.7000000e+01
   2.5576923e+00   3.8000000e+01
   2.5769231e+00   3.9000000e+01
   2.5961538e+00   3.9000000e+01
   2.6153846e+00   4.0000000e+01
   2.6346154e+00   4.0000000e+01
   2.6538462e+00   4.1000000e+01
   2.6730769e+00   4.3000000e+01
   2.6923077e+00   4.5000000e+01
   2.7115385e+00   4.6000000e+01
   2.7307692e+00   4.6000000e+01
   2.7500000e+00   4.5000000e+01
   2.7692308e+00   4.5000000e+01
   2.7884615e+00   4.6000000e+01
   2.8076923e+00   4.7000000e+01
   2.8269231e+00   4.6000000e+01
   2.8461538e+00   4.7000000e+01
   2.8653846e+00   4.8000000e+01
   2.8846154e+00   4.8000000e+01
   2.9038462e+00   4.9000000e+01
   2.9230769e+00   5.0000000e+01
   2.9423077e+00   4.7000000e+01
   2.9615385e+00   4.9000000e+01
   2.9807692e+00   4.9000000e+01
   3.0000000e+00   5.5000000e+01
   3.0192308e+00   5.7000000e+01
   3.0384615e+00   5.1000000e+01
   3.0576923e+00   5.1000000e+01
   3.0769231e+00   5.4000000e+01
   3.0961538e+00   5.6000000e+01
   3.1153846e+00   5.6000000e+01
   3.1346154e+00   5.7000000e+01
   3.1538462e+00   5.8000000e+01
   3.1730769e+00   5.6000000e+01
   3.1923077e+00   5.5000000e+01
   3.2115385e+00   5.6000000e+01
   3.2307692e+00   5.7000000e+01
   3.2500000e+00   5.8000000e+01
   3.2692308e+00   6.0000000e+01
   3.2884615e+00   6.0000000e+01
   3.3076923e+00   5.9000000e+01
   3.3269231e+00   6.2000000e+01
   3.3461538e+00   6.1000000e+01
   3.3653846e+00   6.0000000e+01
   3.3846154e+00   6.0000000e+01
   3.4038462e+00   6.0000000e+01
   3.4230769e+00   5.9000000e+01
   3.4423077e+00   6.0000000e+01
   3.4615385e+00   5.9000000e+01
   3.4807692e+00   6.1000000e+01
   3.5000000e+00   6.3000000e+01
   3.5192308e+00   6.3000000e+01
   3.5384615e+00   6.3000000e+01
   3.5576923e+00   6.2000000e+01
   3.5769231e+00   6.2000000e+01
   3.5961538e+00   6.4000000e+01
   3.6153846e+00   6.4000000e+01
   3.6346154e+00   6.3000000e+01
   3.6538462e+00   6.6000000e+01
   3.6730769e+00   6.5000000e+01
   3.6923077e+00   6.8000000e+01
   3.7115385e+00   6.5000000e+01
   3.7307692e+00   6.7000000e+01
   3.7500000e+00   7.1000000e+01
   3.7692308e+00   6.7000000e+01
   3.7884615e+00   6.8000000e+01
   3.8076923e+00   6.8000000e+01
   3.8269231e+00   6.8000000e+01
   3.8461538e+00   6.7000000e+01
   3.8653846e+00   6.9000000e+01
   3.8846154e+00   6.8000000e+01
   3.9038462e+00   6.9000000e+01
   3.9230769e+00   6.8000000e+01
   3.9423077e+00   6.8000000e+01
   3.9615385e+00   6.9000000e+01
   3.9807692e+00   7.1000000e+01
   4.0000000e+00   7.4000000e+01
   4.0192308e+00   7.7000000e+01
   4.0384615e+00   7.1000000e+01
   4.0576923e+00   7.1000000e+01
   4.0769231e+00   7.1000000e+01
   4.0961538e+00   7.1000000e+01
   4.1153846e+00   7.5000000e+01
   4.1346154e+00   7.2000000e+01
   4.1538462e+00   7.3000000e+01
   4.1730769e+00   7.2000000e+01
   4.1923077e+00   7.1000000e+01
   4.2115385e+00   7.1000000e+01
   4.2307692e+00   7.1000000e+01
   4.2500000e+00   7.2000000e+01
   4.2692308e+00   7.3000000e+01
   4.2884615e+00   7.3000000e+01
   4.3076923e+00   7.5000000e+01
   4.3269231e+00   7.4000000e+01
   4.3461538e+00   7.5000000e+01
   4.3653846e+00   7.2000000e+01
   4.3846154e+00   6.8000000e+01
   4.4038462e+00   6.8000000e+01
   4.4230769e+00   6.9000000e+01
   4.4423077e+00   7.1000000e+01
   4.4615385e+00   7.1000000e+01
   4.4807692e+00   7.3000000e+01
   4.5000000e+00   7.2000000e+01
   4.5192308e+00   7.4000000e+01
   4.5384615e+00   7.5000000e+01
   4.5576923e+00   7.5000000e+01
   4.5769231e+00   7.4000000e+01
   4.5961538e+00   7.5000000e+01
   4.6153846e+00   7.6000000e+01
   4.6346154e+00   7.7000000e+01
   4.6538462e+00   7.5000000e+01
   4.6730769e+00   7.5000000e+01
   4.6923077e+00   7.5000000e+01
   4.7115385e+00   7.6000000e+01
   4.7307692e+00   7.6000000e+01
   4.7500000e+00   7.5000000e+01
   4.7692308e+00   7.4000000e+01
   4.7884615e+00   7.5000000e+01
   4.8076923e+00   7.2000000e+01
   4.8269231e+00   7.2000000e+01
   4.8461538e+00   7.4000000e+01
   4.8653846e+00   7.5000000e+01
   4.8846154e+00   7.2000000e+01
   4.9038462e+00   7.3000000e+01
   4.9230769e+00   7.4000000e+01
   4.9423077e+00   7.3000000e+01
   4.9615385e+00   7.3000000e+01
   4.9807692e+00   7.5000000e+01
   5.0000000e+00   7.7000000e+01
   5.0192308e+00   8.0000000e+01
   5.0384615e+00   7.7000000e+01
   5.0576923e+00   7.3000000e+01
   5.0769231e+00   7.5000000e+01
   5.0961538e+00   7.5000000e+01
   5.1153846e+00   7.4000000e+01
   5.1346154e+00   7.5000000e+01
   5.1538462e+00   7.5000000e+01
   5.1730769e+00   7.5000000e+01
   5.1923077e+00   7.6000000e+01
   5.2115385e+00   7.6000000e+01
   5.2307692e+00   7.4000000e+01
   5.2500000e+00   7.4000000e+01
   5.2692308e+00   7.4000000e+01
   5.2884615e+00   7.5000000e+01
   5.3076923e+00   7.6000000e+01
   5.3269231e+00   7.5000000e+01
   5.3461538e+00   7.5000000e+01
   5.3653846e+00   7.4000000e+01
   5.3846154e+00   7.4000000e+01
   5.4038462e+00   7.5000000e+01
   5.4230769e+00   7.2000000e+01
   5.4423077e+00   7.6000000e+01
   5.4615385e+00   7.5000000e+01
   5.4807692e+00   7.4000000e+01
   5.5000000e+00   7.5000000e+01
   5.5192308e+00   7.6000000e+01
   5.5384615e+00   7.5000000e+01
   5.5576923e+00   7.4000000e+01
   5.5769231e+00   7.6000000e+01
   5.5961538e+00   7.4000000e+01
   5.6153846e+00   7.4000000e+01
   5.6346154e+00   7.4000000e+01
   5.6538462e+00   7.4000000e+01
   5.6730769e+00   7.4000000e+01
   5.6923077e+00   7.5000000e+01
   5.7115385e+00   7.4000000e+01
   5.7307692e+00   7.3000000e+01
   5.7500000e+00   7.4000000e+01
   5.7692308e+00   7.3000000e+01
   5.7884615e+00   8.1000000e+01
   5.8076923e+00   7.4772000e+01
   5.8269231e+00   7.3968000e+01
   5.8461538e+00   7.4772000e+01
   5.8653846e+00   7.5576000e+01
   5.8846154e+00   7.4772000e+01
   5.9038462e+00   7.3968000e+01
   5.9230769e+00   7.5576000e+01
   5.9423077e+00   7.3968000e+01
   5.9615385e+00   7.3968000e+01
   5.9807692e+00   7.3968000e+01
   6.0000000e+00   7.5576000e+01
   6.0192308e+00   8.0400000e+01
   6.0384615e+00   7.7184000e+01
   6.0576923e+00   7.1556000e+01
   6.0769231e+00   7.3164000e+01
   6.0961538e+00   7.2360000e+01
   6.1153846e+00   7.1556000e+01
   6.1346154e+00   7.1556000e+01
   6.1538462e+00   7.2360000e+01
   6.1730769e+00   7.1556000e+01
   6.1923077e+00   7.1556000e+01
   6.2115385e+00   7.0752000e+01
   6.2307692e+00   7.0752000e+01
   6.2500000e+00   7.2360000e+01
   6.2692308e+00   7.2360000e+01
   6.2884615e+00   7.2360000e+01
   6.3076923e+00   7.1556000e+01
   6.3269231e+00   7.1556000e+01
   6.3461538e+00   7.2360000e+01
   6.3653846e+00   7.1556000e+01
   6.3846154e+00   7.2360000e+01
   6.4038462e+00   6.9948000e+01
   6.4230769e+00   7.0752000e+01
   6.4423077e+00   7.1556000e+01
   6.4615385e+00   7.3968000e+01
   6.4807692e+00   7.2360000e+01
   6.5000000e+00   7.2360000e+01
   6.5192308e+00   7.1556000e+01
   6.5384615e+00   7.2360000e+01
   6.5576923e+00   7.0752000e+01
   6.5769231e+00   7.2360000e+01
   6.5961538e+00   7.1556000e+01
   6.6153846e+00   6.9948000e+01
   6.6346154e+00   6.9144000e+01
   6.6538462e+00   6.9144000e+01
   6.6730769e+00   6.9948000e+01
   6.6923077e+00   6.8340000e+01
   6.7115385e+00   6.8340000e+01
   6.7307692e+00   6.6732000e+01
   6.7500000e+00   6.5928000e+01
   6.7692308e+00   6.5124000e+01
   6.7884615e+00   6.4320000e+01
   6.8076923e+00   6.2712000e+01
   6.8269231e+00   6.3516000e+01
   6.8461538e+00   6.2712000e+01
   6.8653846e+00   6.1908000e+01
   6.8846154e+00   6.2712000e+01
   6.9038462e+00   6.1104000e+01
   6.9230769e+00   6.0300000e+01
   6.9423077e+00   6.0300000e+01
   6.9615385e+00   5.8692000e+01
   6.9807692e+00   5.9496000e+01
   7.0000000e+00   5.9496000e+01
   7.0192308e+00   6.3516000e+01
   7.0384615e+00   6.1908000e+01
   7.0576923e+00   5.7888000e+01
   7.0769231e+00   5.8692000e+01
   7.0961538e+00   5.7888000e+01
   7.1153846e+00   5.7084000e+01
   7.1346154e+00   5.8692000e+01
   7.1538462e+00   5.7084000e+01
   7.1730769e+00   5.6280000e+01
   7.1923077e+00   5.5476000e+01
   7.2115385e+00   5.4672000e+01
   7.2307692e+00   5.6280000e+01
   7.2500000e+00   5.5476000e+01
   7.2692308e+00   5.7084000e+01
   7.2884615e+00   5.5476000e+01
   7.3076923e+00   5.5476000e+01
   7.3269231e+00   5.5476000e+01
   7.3461538e+00   5.5476000e+01
   7.3653846e+00   5.3868000e+01
   7.3846154e+00   5.4672000e+01
   7.4038462e+00   5.3868000e+01
   7.4230769e+00   5.5476000e+01
   7.4423077e+00   5.6280000e+01
   7.4615385e+00   5.6280000e+01
   7.4807692e+00   5.5476000e+01
   7.5000000e+00   5.6280000e+01
   7.5192308e+00   5.4672000e+01
   7.5384615e+00   5.6280000e+01
   7.5576923e+00   5.5476000e+01
   7.5769231e+00   5.5476000e+01
   7.5961538e+00   5.4672000e+01
   7.6153846e+00   5.5476000e+01
   7.6346154e+00   5.4672000e+01
   7.6538462e+00   5.3064000e+01
   7.6730769e+00   5.3868000e+01
   7.6923077e+00   5.4672000e+01
   7.7115385e+00   5.3868000e+01
   7.7307692e+00   5.2260000e+01
   7.7500000e+00   5.2260000e+01
   7.7692308e+00   5.1456000e+01
   7.7884615e+00   5.0652000e+01
   7.8076923e+00   5.0652000e+01
   7.8269231e+00   5.0652000e+01
   7.8461538e+00   5.0652000e+01
   7.8653846e+00   5.1456000e+01
   7.8846154e+00   4.9848000e+01
   7.9038462e+00   4.8240000e+01
   7.9230769e+00   4.9044000e+01
   7.9423077e+00   4.8240000e+01
   7.9615385e+00   4.8240000e+01
   7.9807692e+00   4.8240000e+01
   8.0000000e+00   4.8240000e+01
   8.0192308e+00   5.0652000e+01
   8.0384615e+00   4.9848000e+01
   8.0576923e+00   4.6632000e+01
   8.0769231e+00   4.5828000e+01
   8.0961538e+00   4.5024000e+01
   8.1153846e+00   4.5828000e+01
   8.1346154e+00   4.5024000e+01
   8.1538462e+00   4.5024000e+01
   8.1730769e+00   4.5828000e+01
   8.1923077e+00   4.4220000e+01
   8.2115385e+00   4.4220000e+01
   8.2307692e+00   4.4220000e+01
   8.2500000e+00   4.3416000e+01
   8.2692308e+00   4.5024000e+01
   8.2884615e+00   4.4220000e+01
   8.3076923e+00   4.5024000e+01
   8.3269231e+00   4.4220000e+01
   8.3461538e+00   4.4220000e+01
   8.3653846e+00   4.4220000e+01
   8.3846154e+00   4.4220000e+01
   8.4038462e+00   4.3416000e+01
   8.4230769e+00   4.3416000e+01
   8.4423077e+00   4.4220000e+01
   8.4615385e+00   4.4220000e+01
   8.4807692e+00   4.4220000e+01
   8.5000000e+00   4.3416000e+01
   8.5192308e+00   4.4220000e+01
   8.5384615e+00   4.5024000e+01
   8.5576923e+00   4.4220000e+01
   8.5769231e+00   4.2612000e+01
   8.5961538e+00   4.3416000e+01
   8.6153846e+00   4.3416000e+01
   8.6346154e+00   4.3416000e+01
   8.6538462e+00   4.3416000e+01
   8.6730769e+00   4.3416000e+01
   8.6923077e+00   4.3416000e+01
   8.7115385e+00   4.1004000e+01
   8.7307692e+00   3.9396000e+01
   8.7500000e+00   4.1004000e+01
   8.7692308e+00   4.2612000e+01
   8.7884615e+00   4.2612000e+01
   8.8076923e+00   4.1808000e+01
